mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""47200301""","""Lakeway MPO""","""Kingsport-Bristol, TN-VA,Morristown, TN""",50.30,76832.55,28968.80,118094.20,53,65,41,23,29,17,30,36,24,8.06,4.35,1.86,2,2,20145,19398,21116,0,0,0,13593,13071,14896,10553,10143,11710,3031,2919,3177,9,10,9,12,12,12,2.5,2.4,0.68,0.25,4944,71,6202,84,45,32,2290,897,962,623,69,31
"""47200302""","""Cleveland Area MPO""","""Chattanooga, TN-GA,Cleveland, TN""",27.88,44389.94,16649.35,31672.17,49,58,40,22,27,17,27,31,22,7.42,6.59,1.77,2,2,18407,17913,19105,1,1,1,13389,12373,13978,10615,9673,11100,2769,2696,2874,4,5,4,41,43,40,3.5,3.2,2.11,0.53,7304,66,10400,83,27,73,1591,909,965,807,60,40
"""48196400""","""San Angelo MPO""","""San Angelo, TX""",80.18,94079.25,34589.16,72720.73,50,60,44,25,31,21,26,30,22,7.87,12.98,1.84,2,2,19576,19273,19841,1,1,1,13742,12747,14067,11025,10071,11314,2707,2666,2743,10,10,10,23,24,23,2.7,3.6,1.96,0.48,8056,72,9782,83,20,52,2263,1106,1182,769,65,35
"""48196900""","""Abilene MPO""","""Abilene, TX""",100.89,123093.52,42116.32,144522.24,50,60,43,25,31,21,25,29,22,7.87,13.45,1.78,2,2,19205,18998,19452,1,1,1,13331,12357,13710,10653,9705,10997,2655,2628,2690,23,24,23,29,30,28,2.6,5.0,1.32,0.29,8471,69,10852,81,36,32,2483,1084,1001,957,60,40
"""48197001""","""South East Texas Regional Planning Commission""","""Beaumont-Port Arthur, TX,Houston-The Woodlands-Sugar Land, TX,Lake Charles, LA""",255.95,300079.06,112179.39,999672.84,49,59,43,23,29,20,26,30,23,8.08,8.92,1.88,2,2,20206,19723,20531,1,1,1,14047,13002,14371,11249,10270,11528,2794,2728,2839,4,4,4,6,6,6,1.5,3.2,0.56,0.11,6899,72,8131,83,46,17,3421,1051,1131,710,71,29
"""48197002""","""Bryan-College Station MPO""","""College Station-Bryan, TX""",50.96,85370.96,32296.99,167368.45,58,70,47,32,41,26,25,29,21,7.37,18.42,1.73,2,2,17799,17511,18056,1,1,1,12796,11849,13199,10334,9426,10701,2461,2422,2497,1,1,1,3,3,3,1.1,5.0,0.38,0.19,13622,53,21994,81,56,14,5449,1360,1359,990,51,49
"""48197301""","""Capital Area MPO (TX)""","""Austin-Round Rock-Georgetown, TX,Killeen-Temple, TX,San Antonio-New Braunfels, TX""",400.01,653116.62,244692.21,1121613.90,45,55,53,27,34,33,18,21,20,6.76,16.44,1.80,2,2,16720,16460,16331,4,4,4,13606,12724,12688,11293,10447,10429,2313,2276,2258,0,0,0,1,1,1,1.4,6.5,0.66,0.22,22255,56,47306,78,41,17,3718,1725,1918,1276,57,43
"""48197302""","""El Paso MPO""","""El Paso, TX,Las Cruces, NM""",428.58,603679.44,199255.08,1013561.21,54,65,41,26,33,19,27,33,22,7.16,18.79,1.79,2,2,17947,17351,17849,3,3,3,12680,12132,13517,10133,9664,10992,2482,2400,2468,64,68,58,80,84,72,3.1,4.5,2.73,0.20,14990,66,20392,81,35,21,4946,1016,1064,787,64,36
"""48197303""","""Corpus Christi MPO""","""Corpus Christi, TX""",196.48,290483.31,102705.77,150136.09,52,63,47,28,35,25,24,28,22,7.43,19.47,1.83,2,2,18311,17946,18222,2,3,2,13519,12506,13611,10937,9972,11044,2532,2482,2520,50,52,48,62,65,60,3.2,5.2,3.03,0.68,14932,70,15391,81,20,56,2406,1308,1405,1074,64,36
"""48197304""","""Laredo Urban Transportation Study""","""Laredo, TX""",119.47,201294.78,56050.23,566687.00,57,69,43,28,35,21,29,34,22,7.77,19.95,1.85,2,2,19839,19220,18905,2,3,2,13276,12709,13803,10483,9999,11149,2744,2658,2614,49,52,40,61,64,50,0.5,4.5,0.56,0.10,12658,64,16827,82,31,10,7632,1091,1190,848,62,38
"""48197401""","""North Central Texas COG""","""Athens, TX,Bonham, TX,Corsicana, TX,Dallas-Fort Worth-Arlington, TX,Gainesville, TX,Granbury, TX,Mineral Wells, TX,Sherman-Denison, TX,Stephenville, TX,Sulphur Springs, TX""",2419.00,3866746.65,1361637.10,3018803.83,46,57,51,26,33,29,20,24,21,7.22,19.26,1.88,2,2,17705,17375,17179,3,3,3,13861,13471,13468,11269,10920,10949,2448,2402,2375,144,149,143,172,177,171,2.5,6.1,1.59,0.45,26055,64,41358,79,23,41,2665,1539,1574,1078,63,37
"""48197402""","""Houston-Galveston Area Council""","""Bay City, TX,Beaumont-Port Arthur, TX,El Campo, TX,Houston-The Woodlands-Sugar Land, TX,Huntsville, TX""",1636.84,2867635.02,972989.05,2855365.23,47,58,50,26,33,28,21,25,22,7.39,17.69,1.92,2,2,18236,17868,17628,3,3,3,14147,13723,13742,11490,11111,11171,2524,2473,2440,133,138,130,189,197,186,2.2,5.7,1.61,0.34,25083,67,38765,80,28,34,3449,1475,1569,1010,66,34
"""48197403""","""Waco MPO""","""Killeen-Temple, TX,Waco, TX""",133.00,191841.31,68268.35,545865.06,55,67,44,27,34,21,28,33,23,8.37,9.55,1.85,2,2,20308,19910,20479,1,1,1,13889,12843,14301,11056,10064,11446,2808,2754,2832,24,25,23,30,32,29,1.3,4.2,0.62,0.13,8297,70,11867,82,71,13,3568,1106,1154,782,65,35
"""48197404""","""Tyler Area MPO""","""Jacksonville, TX,Tyler, TX""",81.26,114039.63,39005.36,172140.59,49,59,44,23,29,21,26,30,23,8.43,8.89,1.95,2,2,21311,20916,20928,1,1,1,14618,13561,14576,11653,10650,11665,2947,2893,2894,18,19,17,23,23,21,2.1,3.8,0.74,0.23,7399,73,15048,83,47,27,2729,1111,1175,837,68,32
"""48197501""","""Killeen-Temple Metropolitan Planning Organization""","""Austin-Round Rock-Georgetown, TX,Killeen-Temple, TX,Waco, TX""",150.25,202565.58,71836.82,394947.88,47,56,41,23,29,20,24,28,21,7.49,12.67,1.77,2,2,18641,18202,18616,1,1,1,13180,12191,13324,10597,9668,10745,2578,2518,2574,5,6,5,7,8,7,3.0,4.6,0.99,0.18,9360,62,8719,82,36,19,3616,1045,1026,874,57,43
"""48197502""","""Amarillo MPO""","""Amarillo, TX""",165.43,200551.35,74115.40,272364.15,49,59,44,24,30,21,25,28,22,7.86,17.93,1.83,2,2,19125,18901,19253,1,1,1,13646,12657,13884,10975,10015,11195,2644,2614,2662,27,28,27,34,35,33,1.7,4.8,0.95,0.27,12218,73,13616,81,22,27,3557,1124,1153,808,67,33
"""48197503""","""Wichita Falls MPO""","""Wichita Falls, TX""",60.32,69253.44,23353.82,87248.25,49,59,40,23,28,18,26,30,22,7.50,10.41,1.75,2,2,18700,18517,19311,1,1,1,13068,12080,13734,10462,9497,11043,2586,2561,2670,21,22,21,26,27,26,2.5,4.1,1.33,0.27,7684,74,10168,82,31,31,2932,942,912,844,64,36
"""48197504""","""Longview MPO""","""Longview, TX""",71.04,92682.79,33123.14,121023.81,53,64,44,26,32,21,27,31,23,8.36,9.67,1.87,2,2,20472,20123,20516,1,1,1,14013,12967,14313,11163,10165,11459,2831,2783,2837,19,19,18,23,24,22,2.7,3.4,1.60,0.27,6581,66,9535,83,38,39,1958,1103,1158,757,66,34
"""48197505""","""Texarkana MPO""","""Texarkana, TX-AR""",48.00,50004.19,19192.07,29943.64,47,57,37,21,27,16,26,30,21,6.12,6.80,1.65,2,2,17379,17107,17834,1,1,1,12273,11258,12958,9866,8887,10488,2402,2365,2465,6,6,5,29,31,27,4.0,4.0,2.03,0.64,7142,64,9926,82,19,95,1525,848,893,728,56,44
"""48197600""","""Lubbock MPO""","""Lubbock, TX""",84.14,106424.89,41825.84,44548.60,52,63,44,28,35,23,24,28,21,6.58,17.72,1.72,2,2,16563,16119,16953,3,3,2,12632,11669,13023,10290,9384,10628,2290,2229,2344,52,55,50,65,68,62,4.5,5.7,2.52,0.94,15105,65,21773,80,12,89,1388,1216,1220,974,56,44
"""48197700""","""Alamo Area MPO""","""Austin-Round Rock-Georgetown, TX,Kerrville, TX,San Antonio-New Braunfels, TX""",1128.09,2021417.84,659892.76,1275688.41,49,61,47,26,33,25,23,28,22,7.54,17.52,1.90,2,2,18557,18206,17949,3,3,3,13967,13489,13695,11368,10937,11182,2566,2517,2482,33,34,31,75,79,71,2.8,6.0,1.53,0.52,20876,68,31509,80,35,37,2903,1312,1395,996,64,36
"""48198000""","""Sherman-Denison MPO""","""Dallas-Fort Worth-Arlington, TX,Durant, OK,Sherman-Denison, TX""",64.55,82758.62,29818.62,205843.51,50,61,44,24,30,21,26,31,23,8.49,6.63,1.93,2,2,21211,20734,21386,1,1,1,14473,13436,14700,11527,10556,11730,2933,2868,2957,13,13,12,16,16,15,2.0,2.8,1.06,0.14,5134,74,6104,84,49,22,2625,1091,1207,732,68,32
"""48198200""","""Victoria MPO""","""Victoria, TX""",57.00,75370.90,25958.55,398096.02,50,61,46,25,31,23,25,29,23,8.61,12.32,1.94,2,2,20987,20535,20718,1,1,1,14515,13462,14510,11606,10614,11638,2902,2840,2865,7,7,7,34,35,33,1.0,3.6,0.43,0.07,6963,67,8478,83,63,9,4104,1188,1274,818,69,31
"""48200500""","""Permian Basin MPO""","""Midland, TX,Odessa, TX""",167.52,234760.01,79043.23,87559.93,43,53,47,22,27,25,21,25,22,8.08,19.32,1.95,2,2,20142,19896,19384,1,1,1,14781,14100,14007,11967,11320,11300,2786,2751,2680,29,29,27,67,68,64,3.7,5.1,2.19,0.90,11390,68,16522,81,17,74,1814,1290,1366,908,66,34
"""48201901""","""Rio Grande Valley MPO""","""Brownsville-Harlingen, TX,Kingsville, TX,McAllen-Edinburg-Mission, TX,Raymondville, TX,Rio Grande City-Roma, TX""",235.57,364085.08,106419.36,655253.33,58,71,38,25,32,16,33,39,22,7.98,13.22,1.79,2,2,20167,19458,19721,1,1,1,12993,12383,13992,10176,9663,11244,2789,2691,2727,27,28,21,33,35,26,1.2,3.5,0.92,0.16,9946,68,14468,83,25,19,3585,825,900,652,65,35
"""49197300""","""Wasatch Front Regional Council""","""Heber, UT,Ogden-Clearfield, UT,Provo-Orem, UT,Salt Lake City, UT""",771.04,1258899.03,421183.95,459809.52,44,53,50,23,29,28,20,24,22,7.62,21.47,1.94,2,2,18510,18254,17630,4,5,4,15296,14299,13996,12204,11248,11050,2965,2923,2823,126,128,123,259,263,252,3.0,6.3,2.83,0.92,20731,67,35765,79,16,66,2313,1447,1574,932,71,29
"""49197400""","""Mountainland Association of Governments""","""Provo-Orem, UT""",249.05,396817.63,111202.97,463409.31,46,56,52,24,30,28,22,26,23,8.78,19.36,2.07,2,2,21282,20768,19365,2,2,2,16438,15382,14758,13007,12034,11637,3409,3325,3101,22,23,20,51,52,46,1.3,4.3,1.04,0.24,12519,67,19899,82,16,32,1883,1475,1540,1046,69,31
"""49199200""","""Cache MPO""","""Logan, UT-ID""",55.73,94661.80,29430.81,67855.02,50,61,47,24,30,22,27,31,24,8.93,11.20,2.05,2,2,21575,21013,20644,2,2,2,15739,14603,15388,12285,11237,12083,3454,3366,3305,0,0,0,30,32,28,2.0,2.3,1.60,0.43,7281,63,12029,84,29,38,1785,1158,1204,728,66,34
"""49200200""","""Dixie MPO""","""St. George, UT""",15.63,39042.88,13837.77,45348.67,51,63,48,26,33,25,25,30,23,8.70,7.69,1.90,2,2,21109,20845,20579,1,1,1,14747,14280,14583,11362,10937,11283,3380,3338,3295,5,5,5,28,29,27,2.1,4.6,2.46,0.31,5878,67,10042,82,55,29,1830,1315,1402,1078,69,31
"""50198300""","""Chittenden County RPC""","""Barre, VT,Burlington-South Burlington, VT""",66.00,108095.52,43495.23,268286.67,50,61,56,29,36,33,21,24,23,7.96,8.92,1.86,2,2,19202,19049,19729,2,2,2,14711,13793,14224,11694,10800,11125,2992,2967,3073,25,26,27,42,43,44,1.2,4.9,0.53,0.16,7327,53,13943,81,83,15,3496,1734,1971,1160,66,34
"""51197401""","""Richmond Area MPO""","""Richmond, VA""",435.00,740299.95,281469.98,809010.16,47,58,51,26,33,28,20,25,22,7.67,12.17,1.89,2,2,18540,18216,18524,3,3,3,14039,13658,13951,11287,10951,11200,2704,2656,2701,48,51,50,56,59,57,1.7,6.0,0.93,0.35,15443,72,25018,79,35,43,2586,1489,1588,1009,70,30
"""51197402""","""Roanoke Valley MPO""","""Blacksburg-Christiansburg, VA,Lynchburg, VA,Roanoke, VA""",134.81,185202.28,76494.14,114702.42,48,57,44,24,30,22,23,27,22,7.12,10.05,1.76,2,2,17509,17260,18162,2,2,2,13106,12152,13585,10530,9610,10913,2553,2518,2649,23,24,24,26,27,26,3.3,5.5,1.82,0.67,11358,70,17180,80,21,94,1512,1148,1277,800,68,32
"""51197403""","""Tri Cities Area MPO""","""Richmond, VA""",98.81,153524.10,56170.23,156838.46,42,52,46,21,27,23,21,25,22,8.00,8.28,1.89,2,2,19649,19365,19657,1,1,1,14170,13772,14076,11295,10939,11200,2865,2824,2867,9,9,9,11,12,12,3.0,4.5,1.38,0.36,8146,72,8835,82,30,58,1976,1224,1253,1017,63,37
"""51197900""","""Central Virginia MPO""","""Lynchburg, VA""",67.33,110683.05,40913.05,170919.59,50,60,44,25,31,21,26,30,23,8.09,6.50,1.83,2,2,19775,19542,20285,1,1,1,13836,12836,14299,10940,9973,11329,2884,2851,2958,11,12,12,40,41,41,2.2,4.3,0.78,0.24,6811,66,9494,82,47,71,2287,1100,1186,767,68,32
"""51198200""","""Charlottesville-Albemarle MPO""","""Charlottesville, VA""",60.13,86713.68,34030.63,134446.57,45,55,51,26,33,31,19,22,21,6.85,12.74,1.77,2,2,16780,16552,17043,3,3,4,13535,12657,12977,11086,10242,10490,2448,2414,2485,1,1,1,0,0,0,1.5,6.6,0.69,0.25,11311,55,22794,79,46,37,2953,1599,1691,1041,59,41
"""51198300""","""Danville MPO""","""Danville, VA,Greensboro-High Point, NC""",48.04,53197.59,23774.96,110016.33,53,65,39,25,32,17,28,34,22,6.83,6.35,1.65,2,2,17052,16611,18674,1,1,1,11833,11360,13614,9343,8933,10888,2488,2423,2723,3,3,3,11,11,11,2.5,4.0,0.61,0.22,6182,72,7353,82,36,44,2062,887,1006,696,64,36
"""51199100""","""Hampton Roads Transportation Planning Organization""","""Richmond, VA,Virginia Beach-Norfolk-Newport News, VA-NC""",940.95,1326410.65,494194.32,986794.46,47,58,50,27,34,29,20,24,21,7.03,17.12,1.78,2,2,17132,16914,17215,3,3,3,13232,12848,13204,10674,10320,10633,2498,2467,2511,60,62,61,82,84,83,2.5,6.6,2.10,0.50,17500,62,20653,79,24,54,3007,1522,1633,1140,64,36
"""51199200""","""Fredericksburg Area MPO""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",128.96,249740.01,82289.20,370819.58,38,47,60,22,27,36,16,20,24,9.68,9.05,2.14,2,2,22730,22588,22073,1,1,1,16775,16480,15312,13430,13155,12063,3316,3295,3219,30,30,29,3,3,3,1.5,4.9,0.59,0.22,8737,75,9840,81,65,32,2863,1861,1950,1310,77,23
"""51200301""","""Blacksburg-Christiansburg-Montgomery Area MPO""","""Blacksburg-Christiansburg, VA""",24.16,45767.08,13196.11,21412.01,48,58,43,25,31,22,23,27,21,6.72,9.76,1.73,2,2,17062,16584,17704,2,2,2,12861,11890,13285,10372,9470,10702,2488,2419,2582,1,1,1,19,20,19,4.5,3.4,2.29,0.62,6246,44,8716,83,29,82,1499,1150,1235,915,50,50
"""51200302""","""Winchester-Frederick County MPO""","""Washington-Arlington-Alexandria, DC-VA-MD-WV,Winchester, VA-WV""",29.68,45284.73,17167.12,51509.92,45,56,48,25,31,26,21,25,22,7.82,9.10,1.86,2,2,19019,18676,18904,1,1,1,13890,13473,13764,11116,10750,11007,2774,2724,2757,0,0,0,0,0,0,3.1,4.4,1.28,0.33,7989,59,14932,82,33,56,1714,1385,1413,1146,65,35
